bbv,8,1,29,29,29,3824067,29,29,29,29,1900544,1900544,1493069,435,435,406,175
csv,8,1,398222808,398222869,398224913,400000005,390052094,390052139,398222751,398222787,398222665,398222737,398222596,398224758,398224809,398224720,398224775
bb_id,8,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,8,2,22,22,22,2883584,22,22,22,22,1465922,1465922,1151344,352,352,330,123
csv,8,2,384283790,384283864,384286126,391567046,391567093,391567161,384283677,384283730,400000042,399999975,399999947,384285998,384286110,384285990,384286039
bb_id,8,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,8,3,29,29,29,3801088,29,29,29,29,1901048,1901048,1493485,464,464,435,212
csv,8,3,393308753,393308798,393311042,398802022,398802053,398802065,393308657,393308704,399999994,399999910,400000028,393310913,393311005,393310869,393310933
bb_id,8,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,9,0,23,23,23,3014656,23,23,23,23,1508728,1508728,1184867,184,184,161,110
csv,9,0,390403613,390403638,390405223,397535720,397535728,397535821,390403572,390403598,399999978,399999914,400000012,390405038,390405174,390404951,390405100
bb_id,9,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,9,1,29,29,29,3826805,29,29,29,29,1900544,1900544,1492131,435,435,406,136
csv,9,1,397219968,397219980,397221520,400000037,388943061,388943085,397219910,397219924,397219855,397219871,397219618,397221450,397221482,397221426,397221467
bb_id,9,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,9,2,23,23,23,2920461,22,22,23,23,1455712,1455713,1143455,368,368,345,132
csv,9,2,397981616,397981655,397984520,400000048,387261601,387261625,397981603,397981606,397981497,397981586,397981576,397984324,397984438,397984269,397984401
bb_id,9,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,9,3,29,29,29,3801088,29,29,29,29,1901679,1901679,1492932,464,464,435,164
csv,9,3,393242049,393242125,393244278,398689833,398689883,398689895,393241972,393242025,400000026,399999964,399999948,393244191,393244231,393244160,393244222
bb_id,9,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,10,0,23,23,23,3014656,23,23,23,23,1511495,1511495,1187107,184,184,161,131
csv,10,0,389946108,389946174,389947519,396947544,396947602,396947647,389946011,389946075,399999997,399999933,400000056,389947339,389947484,389947326,389947410
bb_id,10,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,10,1,29,29,29,3826500,29,29,29,29,1900544,1900544,1492533,435,435,406,163
csv,10,1,396234989,396235067,396236647,400000019,387980965,387980990,396234888,396234935,396234747,396234841,396234825,396236580,396236634,396236528,396236597
bb_id,10,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,10,2,22,22,22,2960298,22,22,22,22,1441792,1441792,1132076,352,352,330,134
csv,10,2,393887806,393887843,393890487,400000008,383046620,383046677,393887696,393887747,393887508,393887655,393887594,393890392,393890474,393890343,393890409
bb_id,10,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,10,3,29,29,29,3801088,29,29,29,29,1900644,1900644,1492826,464,464,435,187
csv,10,3,393393129,393393169,393395304,398684744,398684808,398684820,393393040,393393066,400000033,399999983,399999967,393395187,393395252,393395174,393395234
bb_id,10,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,11,0,23,23,23,3014656,23,23,23,23,1506587,1506587,1183437,205,205,182,78
csv,11,0,390109711,390109723,390111160,396918597,396918644,396918656,390109579,390109624,399999976,399999939,400000034,390110936,390111096,390110886,390111025
bb_id,11,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,11,1,29,29,29,3832842,29,29,29,29,1900544,1900544,1492525,435,435,406,161
csv,11,1,394859855,394859911,394861586,400000059,386592937,386592961,394859787,394859834,394859668,394859773,394859735,394861508,394861562,394861423,394861547
bb_id,11,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,11,2,22,22,22,2901065,23,23,22,22,1459447,1459446,1146805,352,352,330,121
csv,11,2,390013052,390013132,390015901,397121196,397121288,397121360,390012978,390012995,400000048,399999981,399999962,390015782,390015848,390015760,390015821
bb_id,11,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,11,3,29,29,29,3801088,29,29,29,29,1903084,1903084,1494526,464,464,435,185
csv,11,3,393145679,393145724,393147560,398325938,398325952,398326006,393145596,393145646,400000011,399999986,399999923,393147474,393147520,393147461,393147502
bb_id,11,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,12,0,23,23,23,3014656,23,23,23,23,1506637,1506637,1184346,207,207,184,93
csv,12,0,390116872,390116884,390118259,396970139,396970175,396970237,390116795,390116851,399999963,399999944,400000060,390118141,390118197,390118062,390118158
bb_id,12,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,12,1,29,29,29,3807715,30,30,29,29,1911232,1911231,1499673,435,435,406,184
csv,12,1,393307404,393307449,393309273,398595017,398595043,398595059,393307347,393307383,399999977,399999939,400000023,393309206,393309238,393309176,393309223
bb_id,12,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,12,2,22,22,22,2883584,22,22,22,22,1461673,1461673,1147193,352,352,330,108
csv,12,2,386606822,386606865,386609763,393954082,393954151,393954196,386606660,386606742,400000037,399999949,399999906,386609513,386609682,386609458,386609599
bb_id,12,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,12,3,29,29,29,3801088,29,29,29,29,1903497,1903497,1495393,464,464,435,212
csv,12,3,392621870,392621876,392623918,397886795,397886839,397886851,392621783,392621813,399999934,399999860,400000000,392623832,392623880,392623801,392623871
bb_id,12,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,13,0,23,23,23,3014656,23,23,23,23,1504154,1504154,1182031,207,207,184,108
csv,13,0,390537095,390537140,390538572,397421921,397421980,397422051,390536962,390536976,400000042,399999944,399999888,390538443,390538517,390538379,390538502
bb_id,13,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,13,1,29,29,29,3801088,29,29,29,29,1916510,1916510,1505645,435,435,406,161
csv,13,1,391275190,391275236,391276901,396524690,396524704,396524732,391275130,391275166,400000023,399999986,399999934,391276826,391276863,391276795,391276854
bb_id,13,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,13,2,22,22,22,2883584,22,22,22,22,1457807,1457808,1145025,352,352,330,114
csv,13,2,383871228,383871252,383873869,391359834,391359848,391359890,383871112,383871157,399999865,400000028,399999967,383873717,383873825,383873704,383873798
bb_id,13,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,13,3,29,29,29,3801088,29,29,29,29,1905519,1905519,1496292,464,464,435,194
csv,13,3,391924024,391924059,391925875,397200077,397200133,397200182,391923953,391924003,399999981,399999939,400000009,391925755,391925828,391925736,391925813
bb_id,13,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,14,0,23,23,23,3014656,23,23,23,23,1509341,1509342,1184364,207,207,184,101
csv,14,0,390218532,390218565,390220181,397153268,397153336,397153342,390218391,390218444,399999948,400000024,399999982,390220010,390220097,390219997,390220052
bb_id,14,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,14,1,29,29,29,3801088,29,29,29,29,1910819,1910819,1500073,435,435,406,180
csv,14,1,390000290,390000370,390002191,395308800,395308814,395308876,390000179,390000215,400000019,399999934,399999852,390002114,390002166,390002091,390002134
bb_id,14,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,14,2,23,23,23,2916987,22,22,23,23,1453777,1453777,1141126,368,368,345,126
csv,14,2,398078697,398078745,398081711,400000035,387445994,387446000,398078553,398078617,398078433,398078508,398078311,398081503,398081639,398081420,398081584
bb_id,14,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,14,3,29,29,29,3801088,29,29,29,29,1901848,1901848,1494209,464,464,435,207
csv,14,3,391761932,391761944,391763646,397087544,397087572,397087587,391761878,391761892,399999929,399999901,400000005,391763553,391763585,391763529,391763570
bb_id,14,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,15,0,23,23,23,3014656,23,23,23,23,1508131,1508130,1184383,207,207,184,119
csv,15,0,390162059,390162104,390163468,397053270,397053322,397053334,390161973,390162044,399999963,399999938,400000039,390163317,390163443,390163286,390163398
bb_id,15,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,15,1,29,29,29,3801088,29,29,29,29,1912526,1912526,1502041,435,435,406,188
csv,15,1,388526758,388526833,388528798,393938056,393938084,393938096,388526721,388526743,399999928,399999843,400000011,388528748,388528782,388528698,388528759
bb_id,15,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,15,2,22,22,22,2945410,22,22,22,22,1441792,1441792,1132611,352,352,330,129
csv,15,2,394681949,394681961,394684606,400000050,383913170,383913218,394681886,394681928,394681714,394681836,394681793,394684480,394684548,394684461,394684533
bb_id,15,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,15,3,29,29,29,3801088,29,29,29,29,1903299,1903300,1495439,464,464,435,218
csv,15,3,391456138,391456150,391457992,396767856,396767906,396767912,391456098,391456112,399999988,400000016,399999914,391457911,391457979,391457892,391457964
bb_id,15,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,16,0,23,23,23,3014656,23,23,23,23,1524090,1524091,1197053,207,207,184,120
csv,16,0,387598846,387598877,387600294,394402455,394402511,394402583,387598775,387598801,399999966,400000007,399999901,387600131,387600269,387600100,387600192
bb_id,16,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,16,1,29,29,29,3786688,28,28,29,29,1851633,1851634,1454718,435,435,406,207
csv,16,1,394961994,394962000,394964073,400000002,386669145,386669151,394961922,394961961,394961833,394961905,394961861,394963933,394963987,394963863,394963962
bb_id,16,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,16,2,22,22,22,2919427,23,23,22,22,1466936,1466935,1152258,352,352,330,141
csv,16,2,388726240,388726291,388728710,395863299,395863316,395863356,388726164,388726219,399999952,399999906,400000030,388728590,388728697,388728571,388728648
bb_id,16,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,16,3,29,29,29,3801088,29,29,29,29,1935092,1935091,1519832,464,464,435,229
csv,16,3,387233435,387233497,387235655,392513295,392513347,392513362,387233362,387233402,399999991,399999922,400000053,387235564,387235593,387235467,387235575
bb_id,16,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,17,0,23,23,23,3014656,23,23,23,23,1511164,1511163,1186709,207,207,184,109
csv,17,0,386822867,386822879,386824561,393745985,393746081,393746139,386822757,386822822,400000047,399999972,399999953,386824418,386824495,386824348,386824435
bb_id,17,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,17,1,29,29,29,3815488,30,30,29,29,1901512,1901511,1493925,435,435,406,176
csv,17,1,394183734,394183758,394185558,399869740,399869748,399869777,394183665,394183673,399999996,399999977,400000070,394185458,394185533,394185412,394185478
bb_id,17,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,17,2,22,22,22,2883584,22,22,22,22,1470402,1470402,1154863,352,352,330,127
csv,17,2,383945870,383945942,383948479,391131826,391131888,391131900,383945797,383945846,399999967,399999888,400000033,383948350,383948404,383948337,383948370
bb_id,17,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,17,3,29,29,29,3801088,29,29,29,29,1896971,1896971,1489852,464,464,435,220
csv,17,3,387428950,387428984,387430997,392807647,392807698,392807722,387428854,387428935,400000010,399999982,399999916,387430902,387430990,387430850,387430931
bb_id,17,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,18,0,23,23,23,3014656,23,23,23,23,1510138,1510138,1186285,207,207,184,118
csv,18,0,386297248,386297316,386299058,393343973,393344021,393344027,386297104,386297194,399999979,399999954,400000013,386298891,386299003,386298807,386298941
bb_id,18,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,18,1,29,29,29,3801088,29,29,29,29,1908475,1908476,1498863,435,435,406,141
csv,18,1,393207508,393207550,393209267,398855374,398855391,398855431,393207419,393207493,399999898,400000043,399999944,393209161,393209226,393209130,393209208
bb_id,18,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,18,2,23,23,23,2923286,22,22,23,23,1453574,1453575,1141852,368,368,345,133
csv,18,2,397755579,397755664,397758313,400000024,387113326,387113380,397755506,397755555,397755345,397755430,397755148,397758207,397758252,397758176,397758243
bb_id,18,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,18,3,29,29,29,3801088,29,29,29,29,1899746,1899746,1492956,464,464,435,167
csv,18,3,387456392,387456457,387458491,392952219,392952245,392952251,387456303,387456329,400000038,399999949,399999921,387458421,387458466,387458390,387458432
bb_id,18,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,19,0,23,23,23,3014656,23,23,23,23,1509442,1509443,1185131,207,207,184,126
csv,19,0,386037237,386037299,386038767,393126795,393126856,393126902,386037154,386037180,399999903,400000024,399999961,386038666,386038723,386038644,386038714
bb_id,19,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,19,1,29,29,29,3801088,29,29,29,29,1908694,1908694,1499077,435,435,406,161
csv,19,1,392313620,392313632,392315475,397809602,397809628,397809664,392313539,392313583,399999927,400000008,399999998,392315389,392315426,392315370,392315411
bb_id,19,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,19,2,22,22,22,2956575,22,22,22,22,1441792,1441792,1133543,352,352,330,146
csv,19,2,393671085,393671100,393673854,400000019,382973379,382973444,393671019,393671027,393670837,393670943,393670924,393673636,393673838,393673623,393673765
bb_id,19,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,19,3,29,29,29,3801088,29,29,29,29,1902350,1902351,1494256,464,464,435,191
csv,19,3,387367010,387367057,387369011,392830452,392830466,392830519,387366926,387366943,399999975,400000003,399999878,387368946,387368986,387368908,387368966
bb_id,19,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,20,0,23,23,23,3014656,23,23,23,23,1510936,1510935,1187344,207,207,184,135
csv,20,0,385543966,385543972,385545935,392482891,392482905,392482950,385543887,385543942,400000000,399999962,399999663,385545713,385545850,385545622,385545757
bb_id,20,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,20,1,29,29,29,3801088,29,29,29,29,1907247,1907246,1498436,435,435,406,166
csv,20,1,391434318,391434341,391436175,396843164,396843269,396843317,391434261,391434297,399999986,399999967,400000060,391436031,391436140,391436012,391436081
bb_id,20,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,20,2,22,22,22,2901963,23,23,22,22,1462749,1462748,1148300,352,352,330,138
csv,20,2,389339701,389339758,389342331,396451445,396451453,396451555,389339611,389339680,399999957,399999869,400000023,389342205,389342284,389342147,389342269
bb_id,20,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,20,3,29,29,29,3801088,29,29,29,29,1897773,1897772,1490476,464,464,435,194
csv,20,3,387706970,387706994,387709067,393030018,393030032,393030069,387706913,387706921,400000037,399999972,399999906,387708993,387709060,387708971,387709022
bb_id,20,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,21,0,23,23,23,3014656,23,23,23,23,1507113,1507114,1184133,207,207,184,148
csv,21,0,385535586,385535598,385537233,392301224,392301425,392301481,385535469,385535523,399999913,400000035,399999992,385537115,385537180,385537042,385537132
bb_id,21,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,21,1,29,29,29,3801088,29,29,29,29,1908297,1908297,1499386,435,435,406,191
csv,21,1,390386353,390386365,390388093,395819998,395820024,395820058,390386241,390386288,400000016,399999997,399999964,390387960,390388047,390387941,390388032
bb_id,21,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,21,2,22,22,22,2883584,22,22,22,22,1466768,1466768,1151802,352,352,330,153
csv,21,2,385226395,385226419,385229307,392320212,392320296,392320352,385226269,385226338,400000030,399999969,399999899,385229220,385229258,385229161,385229249
bb_id,21,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,21,3,29,29,29,3801088,29,29,29,29,1901465,1901466,1493925,464,464,435,212
csv,21,3,387519683,387519706,387521709,392755636,392755650,392755662,387519614,387519650,399999941,400000002,399999716,387521633,387521702,387521620,387521653
bb_id,21,3,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,22,0,23,23,23,3014656,23,23,23,23,1505714,1505713,1183118,225,225,202,93
csv,22,0,385652174,385652219,385653772,392491168,392491221,392491227,385652099,385652153,399999995,399999937,400000029,385653687,385653759,385653646,385653704
bb_id,22,0,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,22,1,29,29,29,3801088,29,29,29,29,1911588,1911588,1501715,435,435,406,158
csv,22,1,388970322,388970345,388971954,394343635,394343643,394343700,388970276,388970301,400000057,399999981,399999971,388971887,388971919,388971857,388971904
bb_id,22,1,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,22,2,23,23,23,2885491,22,22,23,23,1461395,1461396,1148294,368,368,345,182
csv,22,2,399887597,399887672,399891013,400000006,389112526,389112571,399887532,399887558,399887426,399887455,399887369,399890922,399890988,399890872,399890942
bb_id,22,2,47,48,49,50,51,53,54,55,57,58,59,61,62,63,64
bbv,22,3,29,29,29,3801088,29,29,29,29,1904438,1904437,1495621,464,464,435,189
